,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
308,298,Haruki Nakamura,CAR,26,FS,13,13,1,-4,0,0,-4,-4.0,-0.3,0
309,299,Jordan Norwood,CLE,26,,2,0,1,1,0,0,1,1.0,0.5,0
310,Rk,Player,Tm,Age,Pos,G,GS,Att,Yds,TD,1D,Lng,Y/A,Y/G,Fmb
311,300,Ben Obomanu,SEA,29,,8,0,1,11,0,1,11,11.0,1.4,0
312,301,Preston Parker,TAM,25,,2,0,1,7,0,1,7,7.0,3.5,0
313,302,Niles Paul,WAS,23,,16,4,1,-1,0,0,-1,-1.0,-0.1,1
314,303,Kealoha Pilares,CAR,24,,8,0,1,17,0,1,12,17.0,2.1,0
315,304,DeVier Posey,HOU,22,,11,0,1,-3,0,0,-3,-3.0,-0.3,0
316,305,Aldrick Robinson,WAS,24,,15,2,1,14,0,1,14,14.0,0.9,0
317,306,Emmanuel Sanders ,PIT,25,wr,16,7,1,4,0,0,4,4.0,0.3,3
318,307,Cecil Shorts,JAX,25,WR,14,9,1,-4,0,0,-4,-4.0,-0.3,1
319,308,Shaun Suisham,PIT,31,,16,0,1,-1,0,0,-1,-1.0,-0.1,0
320,309,Keith Tandy,TAM,23,,9,0,1,18,0,1,18,18.0,2.0,0
321,310,Brandon Tate,CIN,25,,16,3,1,0,0,0,0,0.0,0.0,4
322,311,Marcus Thigpen,MIA,26,,16,0,1,8,0,1,8,8.0,0.5,1
323,312,Tyler Thigpen,BUF,28,,4,0,1,-1,0,0,-1,-1.0,-0.3,0
324,313,Tiquan Underwood,TAM,25,,14,3,1,1,0,0,1,1.0,0.1,0
325,314,Raymond Ventrone,CLE,30,,12,0,1,35,0,1,35,35.0,2.9,0
326,315,Reggie Wayne*,IND,34,WR,16,15,1,-5,0,0,-5,-5.0,-0.3,1
327,316,Joe Webb,MIN,26,,1,0,1,-1,0,0,-1,-1.0,-1.0,0
328,317,Kendall Wright,TEN,23,wr,15,5,1,4,0,0,4,4.0,0.3,1
