,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
308,298,Jon McGraw,KAN,28,,13,0,1,4,0,1,4,4.0,0.3,0
309,299,Sean Morey,ARI,31,,15,0,1,13,0,1,13,13.0,0.9,0
310,Rk,Player,Tm,Age,Pos,G,GS,Att,Yds,TD,1D,Lng,Y/A,Y/G,Fmb
311,300,Sinorice Moss,NYG,24,,13,2,1,4,0,0,4,4.0,0.3,1
312,301,Terrell Owens*+,DAL,34,WR,15,15,1,5,0,0,5,5.0,0.3,0
313,302,Samie Parker,KAN,26,wr,15,7,1,2,0,0,2,2.0,0.1,1
314,303,Tab Perry ,CIN,25,,2,1,1,9,0,0,9,9.0,4.5,1
315,304,Ryan Plackemeier,SEA,23,,16,0,1,0,0,0,0,0.0,0.0,0
316,305,Koren Robinson,GNB,27,,9,1,1,5,0,0,5,5.0,0.6,0
317,306,Jeremy Shockey,NYG,27,TE,14,14,1,6,0,0,6,6.0,0.4,0
318,307,Terrelle Smith,ARI,29,FB,16,10,1,3,0,0,3,3.0,0.2,0
319,308,Donte' Stallworth,NWE,27,wr,16,9,1,12,0,1,12,12.0,0.8,0
320,309,Derek Stanley ,STL,22,,3,0,1,5,0,0,5,5.0,1.7,1
321,310,Brandon Stokley,DEN,31,WR,13,9,1,-6,0,0,-6,-6.0,-0.5,0
322,311,Ben Troupe,TEN,25,,16,2,1,-1,0,0,-1,-1.0,-0.1,0
323,312,Matt Turk,HOU,39,,16,0,1,0,0,0,0,0.0,0.0,0
324,313,Bobby Wade,MIN,26,WR,16,12,1,-9,0,0,-9,-9.0,-0.6,3
325,314,Nate Washington,PIT,24,,16,4,1,0,0,0,0,0.0,0.0,0
326,315,Ben Watson,NWE,27,TE,12,8,1,11,0,1,11,11.0,0.9,1
327,316,Reggie Wayne*,IND,29,WR,16,16,1,4,0,0,4,4.0,0.3,3
328,317,Steve Weatherford,NOR,25,,16,0,1,5,0,1,5,5.0,0.3,0
329,318,Jeff Webb,KAN,25,,16,2,1,5,0,0,5,5.0,0.3,2
330,319,Roddy White,ATL,26,WR,16,15,1,-2,0,0,-2,-2.0,-0.1,3
331,320,Reggie Williams,JAX,24,wr,15,6,1,8,0,1,8,8.0,0.5,3
332,321,Travis Williams,ATL,24,,6,0,1,37,0,1,37,37.0,6.2,0
333,322,Anthony Wright,NYG,31,,3,0,1,-1,0,0,-1,-1.0,-0.3,0
