,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
308,298,Donnie Nickey,TEN,26,,16,0,1,0,0,0,0,0.0,0.0,1
309,299,Jarrad Page,KAN,22,,16,2,1,4,0,1,4,4.0,0.3,0
310,Rk,Player,Tm,Age,Pos,G,GS,Att,Yds,TD,1D,Lng,Y/A,Y/G,Fmb
311,300,Courtney Roby,TEN,23,,12,0,1,3,0,0,3,3.0,0.3,0
312,301,Robert Royal,BUF,27,TE,16,15,1,-9,0,0,-9,-9.0,-0.6,0
313,302,Jon Ryan,GNB,25,,16,0,1,-11,0,0,-11,-11.0,-0.7,0
314,303,Bo Scaife,TEN,25,TE,14,12,1,13,1,1,13,13.0,0.9,1
315,304,A.J. Schable,ARI,22,,11,0,1,5,0,1,5,5.0,0.5,0
316,305,Tony Scheffler,DEN,23,te,13,5,1,3,0,0,3,3.0,0.2,0
317,306,Mike Scifres,SDG,26,,16,0,1,-7,0,0,-7,-7.0,-0.4,1
318,307,Jason Simmons ,HOU,30,,16,2,1,0,0,0,0,0.0,0.0,0
319,308,Rod Smith,DEN,36,WR,16,16,1,-5,0,0,-5,-5.0,-0.3,2
320,309,Chad Stanley ,HOU,30,,16,0,1,0,0,0,0,0.0,0.0,1
321,310,Travis Taylor,MIN,28,WR,16,16,1,5,0,0,5,5.0,0.3,2
322,311,Amani Toomer,NYG,32,WR,8,8,1,0,0,0,0,0.0,0.0,0
323,312,Kevin Walter,HOU,25,,16,2,1,3,0,1,3,3.0,0.2,1
324,313,Alvis Whitted,OAK,32,WR,14,13,1,4,0,0,4,4.0,0.3,1
325,314,Derrick Wimbush,JAX,26,fb,12,6,1,3,0,0,3,3.0,0.3,0
