,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
308,298,Antwaan Randle El ,PIT,31,,16,0,1,2,0,0,2,2.0,0.1,2
309,299,Chris Redman,ATL,33,,2,0,1,-1,0,0,-1,-1.0,-0.5,0
310,Rk,Player,Tm,Age,Pos,G,GS,Att,Yds,TD,1D,Lng,Y/A,Y/G,Fmb
311,300,David Reed,BAL,23,,13,0,1,15,0,1,15,15.0,1.2,0
312,301,Naaman Roosevelt,BUF,23,,6,1,1,3,0,0,3,3.0,0.5,0
313,302,Dante Rosario,CAR,26,te,16,6,1,-2,0,0,-2,-2.0,-0.1,0
314,303,Jon Ryan,SEA,29,,16,0,1,-9,0,0,-9,-9.0,-0.6,0
315,304,Samson Satele,OAK,26,C,16,15,1,0,0,0,0,0.0,0.0,1
316,305,Jordan Senn,CAR,26,,14,0,1,5,0,1,5,5.0,0.4,0
317,306,Jerome Simpson,CIN,24,,5,3,1,2,0,0,2,2.0,0.4,2
318,307,Antone Smith,ATL,25,,9,0,1,-3,0,0,-3,-3.0,-0.3,0
319,308,Shaun Smith,KAN,29,LDE,16,10,1,1,1,1,1,1.0,0.1,0
320,309,Steve Smith,CAR,31,WR,14,14,1,9,0,1,9,9.0,0.6,3
321,310,Sammie Stroughter,TAM,24,,12,4,1,2,0,1,2,2.0,0.2,1
322,311,Naufahu Tahi,MIN,29,FB,15,7,1,1,0,1,1,1.0,0.1,0
323,312,Matt Turk,HOU,42,,16,0,1,-27,0,0,-27,-27.0,-1.7,0
324,313,Hines Ward ,PIT,34,WR,16,15,1,-2,0,0,-2,-2.0,-0.1,1
325,314,Nate Washington,TEN,27,WR,16,16,1,-8,0,0,-8,-8.0,-0.5,0
326,315,Ben Watson,CLE,30,TE,16,16,1,-1,0,0,-1,-1.0,-0.1,0
327,316,Steve Weatherford,NYJ,28,,16,0,1,17,0,0,17,17.0,1.1,0
328,317,Leonard Weaver,PHI,28,,1,0,1,0,0,0,0,0.0,0.0,0
329,318,Roddy White*+,ATL,29,WR,16,16,1,3,0,0,3,3.0,0.2,1
330,319,Damian Williams,TEN,22,,16,1,1,5,0,0,5,5.0,0.3,0
331,320,Mike Williams,SEA,26,WR,14,13,1,0,0,0,0,0.0,0.0,0
