,Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb
230,231,Frisman Jackson,CLE,25,,10,0,19,13,68.4%,168,12.9,0,8,24,8.8,1.3,16.8,1
231,232,Donald Lee ,MIA,24,TE,16,10,20,13,65.0%,110,8.5,1,6,15,5.5,0.8,6.9,2
232,233,Dane Looker,STL,28,,14,0,26,13,50.0%,183,14.1,0,7,29,7.0,0.9,13.1,1
233,234,Jason McKie,CHI,24,,15,2,17,13,76.5%,70,5.4,2,4,15,4.1,0.9,4.7,1
234,235,Travis Minor,MIA,25,,11,4,27,13,48.1%,75,5.8,0,2,20,2.8,1.2,6.8,0
235,236,Lorenzo Neal,SDG,34,FB,16,10,19,13,68.4%,66,5.1,0,1,12,3.5,0.8,4.1,1
236,237,Mike Seidman,CAR,23,te,16,6,13,13,100.0%,123,9.5,2,8,27,9.5,0.8,7.7,0
237,238,Tim Carter ,NYG,25,,5,0,18,12,66.7%,182,15.2,1,10,38,10.1,2.4,36.4,0
238,239,Patrick Crayton,DAL,25,,8,0,15,12,80.0%,162,13.5,1,7,39,10.8,1.5,20.3,0
239,240,Justin Gage,CHI,23,,16,2,28,12,42.9%,156,13.0,0,7,32,5.6,0.8,9.8,0
240,241,Will Heller,TAM,23,,10,2,16,12,75.0%,98,8.2,1,5,22,6.1,1.2,9.8,1
241,242,Sam Aiken,BUF,24,,16,0,18,11,61.1%,148,13.5,0,6,54,8.2,0.7,9.3,0
242,243,Tim Euhus,BUF,24,te,12,5,15,11,73.3%,98,8.9,2,5,17,6.5,0.9,8.2,0
243,244,Justin Fargas,OAK,24,,12,0,14,11,78.6%,68,6.2,0,3,21,4.9,0.9,5.7,1
244,245,Joey Goodspeed,STL,26,fb,16,5,16,11,68.8%,71,6.5,0,2,13,4.4,0.7,4.4,1
245,246,Robert Holcombe,TEN,29,FB,16,8,21,11,52.4%,60,5.5,0,1,9,2.9,0.7,3.8,0
246,247,Dustin Lyman,CHI,28,TE,16,10,23,11,47.8%,73,6.6,1,3,13,3.2,0.7,4.6,0
247,248,Artose Pinner,DET,26,,9,2,11,11,100.0%,72,6.5,0,1,26,6.5,1.2,8.0,0
248,249,Alan Ricard,BAL,27,FB,16,9,14,11,78.6%,39,3.5,0,3,8,2.8,0.7,2.4,0
249,250,Peter Warrick,CIN,27,,4,1,17,11,64.7%,127,11.5,0,6,30,7.5,2.8,31.8,0
250,251,Jonathan Wells,HOU,25,,16,1,16,11,68.8%,79,7.2,2,3,28,4.9,0.7,4.9,1
251,252,Darian Barnes,DAL,24,FB,16,10,14,10,71.4%,59,5.9,1,4,14,4.2,0.6,3.7,1
252,253,Fred Beasley,SFO,30,FB,14,10,25,10,40.0%,44,4.4,0,1,9,1.8,0.7,3.1,0
253,254,Jonathan Carter ,NYJ,25,,13,1,16,10,62.5%,173,17.3,1,7,46,10.8,0.8,13.3,2
254,255,Ernie Conwell,NOR,32,TE,16,11,19,10,52.6%,102,10.2,1,4,28,5.4,0.6,6.4,0
255,256,Casey Fitzsimmons ,DET,24,,16,2,14,10,71.4%,103,10.3,0,4,27,7.4,0.6,6.4,0
256,257,Quentin Griffin,DEN,23,,6,4,14,10,71.4%,68,6.8,1,4,22,4.9,1.7,11.3,3
257,258,Travis Henry ,BUF,26,rb,10,5,14,10,71.4%,45,4.5,0,4,10,3.2,1.0,4.5,0
258,259,Bethel Johnson ,NWE,25,,13,1,21,10,47.6%,174,17.4,1,8,48,8.3,0.8,13.4,2
259,260,Dan Kreider,PIT,27,FB,16,9,14,10,71.4%,75,7.5,1,3,13,5.4,0.6,4.7,0
260,261,Jamal Lewis,BAL,25,RB,12,12,12,10,83.3%,116,11.6,0,5,46,9.7,0.8,9.7,2
261,262,Justin Peelle,SDG,25,,16,4,20,10,50.0%,84,8.4,2,3,17,4.2,0.6,5.3,1
262,263,Cory Schlesinger,DET,32,FB,13,11,16,10,62.5%,91,9.1,3,7,30,5.7,0.8,7.0,0
263,264,Tony Stewart,CIN,25,TE,16,9,25,10,40.0%,48,4.8,1,2,9,1.9,0.6,3.0,0
264,265,David Tyree,NYG,24,,16,1,17,10,58.8%,155,15.5,1,7,49,9.1,0.6,9.7,0
265,266,Aaron Walker,SFO,24,,16,4,15,10,66.7%,115,11.5,0,4,30,7.7,0.6,7.2,0
266,267,George Wrighster,JAX,23,,4,3,14,10,71.4%,69,6.9,1,4,12,4.9,2.5,17.3,1
267,268,Sean Berton,MIN,25,TE,14,7,11,9,81.8%,78,8.7,0,2,14,7.1,0.6,5.6,0
268,269,Darnell Dinkins ,BAL,27,,10,4,15,9,60.0%,94,10.4,1,5,18,6.3,0.9,9.4,0
269,270,DeShaun Foster ,CAR,24,,4,3,10,9,90.0%,76,8.4,0,3,42,7.6,2.3,19.0,0
270,271,Charlie Garner,TAM,32,,3,3,14,9,64.3%,62,6.9,0,1,31,4.4,3.0,20.7,0
271,272,Eddie George,DAL,31,rb,13,8,13,9,69.2%,83,9.2,0,1,28,6.4,0.7,6.4,3
272,273,Cortez Hankton,JAX,23,,12,0,9,9,100.0%,81,9.0,2,5,14,9.0,0.8,6.8,0
273,274,Kyle Johnson,DEN,26,,14,3,13,9,69.2%,126,14.0,2,5,31,9.7,0.6,9.0,0
274,275,Teyo Johnson,OAK,23,,8,1,13,9,69.2%,131,14.6,2,7,25,10.1,1.1,16.4,0
275,276,Dorsey Levens ,PHI,34,rb,15,5,14,9,64.3%,92,10.2,0,5,23,6.6,0.6,6.1,0
276,277,Lee Mays,PIT,26,,16,1,23,9,39.1%,137,15.2,0,6,46,6.0,0.6,8.6,0
277,278,Maurice Morris ,SEA,25,,15,0,20,9,45.0%,53,5.9,0,5,12,2.7,0.6,3.5,0
278,279,Samie Parker,KAN,23,,4,0,13,9,69.2%,137,15.2,1,7,48,10.5,2.3,34.3,0
279,280,Josh Parry,PHI,26,,13,4,18,9,50.0%,75,8.3,0,3,22,4.2,0.7,5.8,0
280,281,Jerame Tuman,PIT,28,TE,16,16,20,9,45.0%,89,9.9,3,5,26,4.5,0.6,5.6,0
281,282,Alvis Whitted,OAK,30,wr,11,5,25,9,36.0%,227,25.2,2,8,57,9.1,0.8,20.6,0
282,283,Arnaz Battle,SFO,24,,14,0,15,8,53.3%,143,17.9,0,4,65,9.5,0.6,10.2,2
283,284,Ryan Hannam,SEA,24,,16,0,12,8,66.7%,110,13.8,0,6,36,9.2,0.5,6.9,0
284,285,Patrick Hape,DEN,30,te,16,5,17,8,47.1%,35,4.4,4,6,11,2.1,0.5,2.2,0
285,286,Nate Jackson,DEN,25,,12,0,11,8,72.7%,73,9.1,0,3,20,6.6,0.7,6.1,0
286,287,Rob Konrad,MIA,28,,10,1,18,8,44.4%,69,8.6,1,5,20,3.8,0.8,6.9,0
287,288,Michael Lewis,NOR,33,,14,1,13,8,61.5%,127,15.9,0,7,30,9.8,0.6,9.1,1
288,289,Richard Owens,MIN,24,,7,2,8,8,100.0%,69,8.6,0,4,18,8.6,1.1,9.9,0
289,290,Robert Royal,WAS,25,TE,14,9,15,8,53.3%,70,8.8,4,6,23,4.7,0.6,5.0,0
290,291,Kevin Walter,CIN,23,,16,0,9,8,88.9%,67,8.4,0,3,18,7.4,0.5,4.2,0
291,292,Jed Weaver,NWE,28,,10,1,12,8,66.7%,93,11.6,0,6,25,7.8,0.8,9.3,0
292,293,Cam Cleeland ,STL,29,TE,16,9,12,7,58.3%,57,8.1,0,2,15,4.8,0.4,3.6,0
293,294,Jameel Cook,TAM,25,fb,12,5,12,7,58.3%,44,6.3,1,3,9,3.7,0.6,3.7,0
294,295,Terrance Copper,DAL,22,,10,0,20,7,35.0%,84,12.0,1,5,22,4.2,0.7,8.4,0
295,296,Marc Edwards,JAX,30,FB,13,5,8,7,87.5%,41,5.9,0,2,15,5.1,0.5,3.2,0
296,297,Michael Jenkins,ATL,22,,16,0,20,7,35.0%,119,17.0,0,3,46,6.0,0.4,7.4,0
297,298,James Mungro,IND,26,,15,0,8,7,87.5%,36,5.1,3,5,16,4.5,0.5,2.4,0
298,299,Jay Riemersma,PIT,31,,11,2,9,7,77.8%,82,11.7,2,6,26,9.1,0.6,7.5,0
299,300,Bill Schroeder,TAM,33,,7,2,11,7,63.6%,156,22.3,1,6,54,14.2,1.0,22.3,2
300,301,Terrelle Smith,CLE,26,FB,16,9,12,7,58.3%,39,5.6,0,2,16,3.3,0.4,2.4,0
301,302,Rashaun Woods,SFO,24,,14,0,23,7,30.4%,160,22.9,1,6,59,7.0,0.5,11.4,0
302,303,Jerome Bettis*,PIT,32,RB,15,6,8,6,75.0%,46,7.7,0,2,20,5.8,0.4,3.1,1
303,304,Jerricho Cotchery,NYJ,22,,12,0,11,6,54.5%,60,10.0,0,4,18,5.5,0.5,5.0,0
304,305,James Jackson,2TM,28,,5,0,8,6,75.0%,22,3.7,0,0,13,2.8,1.2,4.4,1
305,306,Brian Jones,JAX,23,,16,0,19,6,31.6%,87,14.5,1,5,26,4.6,0.4,5.4,0
306,307,Mike Karney,NOR,23,FB,16,8,7,6,85.7%,42,7.0,0,2,17,6.0,0.4,2.6,0
307,308,Triandos Luke,DEN,23,,10,0,8,6,75.0%,52,8.7,0,4,12,6.5,0.6,5.2,2
308,309,Ryan Neufeld,BUF,29,te,16,5,14,6,42.9%,61,10.2,0,2,29,4.4,0.4,3.8,0
309,310,Steve Smith,CAR,25,,1,1,9,6,66.7%,60,10.0,0,4,15,6.7,6.0,60.0,0
310,311,Duce Staley,PIT,29,rb,10,10,12,6,50.0%,55,9.2,0,3,21,4.6,0.6,5.5,3
311,312,Jamaar Taylor,NYG,23,,8,0,17,6,35.3%,146,24.3,0,4,52,8.6,0.8,18.3,0
312,313,Jerheme Urban ,SEA,24,,7,1,9,6,66.7%,117,19.5,1,4,33,13.0,0.9,16.7,1
313,314,Jamel White,2TM,27,,13,0,9,6,66.7%,21,3.5,0,0,12,2.3,0.5,1.6,0
314,315,Mike Bartrum,PHI,34,,16,0,7,5,71.4%,45,9.0,1,3,17,6.4,0.3,2.8,1
315,316,Tatum Bell,DEN,23,,14,0,7,5,71.4%,80,16.0,0,1,58,11.4,0.4,5.7,1
316,317,Eric Edwards,ARI,24,,16,1,8,5,62.5%,51,10.2,0,4,19,6.4,0.3,3.2,0
317,318,Tony Hollings,HOU,23,,7,0,7,5,71.4%,46,9.2,0,1,27,6.6,0.7,6.6,0
318,319,Andre King,CLE,31,,9,2,8,5,62.5%,49,9.8,0,2,16,6.1,0.6,5.4,0
319,320,Ryan Krause,SDG,23,,2,1,6,5,83.3%,81,16.2,1,5,29,13.5,2.5,40.5,0
320,321,David Martin ,GNB,25,,9,3,12,5,41.7%,88,17.6,0,3,35,7.3,0.6,9.8,0
321,322,Darnerien McCants,WAS,28,,5,1,9,5,55.6%,71,14.2,0,4,27,7.9,1.0,14.2,0
322,323,Nate Poole,ARI,27,,9,1,11,5,45.5%,70,14.0,0,2,24,6.4,0.6,7.8,0
323,324,Walter Rasby,2TM,32,,10,8,9,5,55.6%,52,10.4,0,0,13,5.8,0.5,5.2,0
324,325,Marcellus Rivers,NYG,26,,16,3,12,5,41.7%,36,7.2,1,3,13,3.0,0.3,2.3,1
325,326,Bobby Shaw,2TM,29,,11,0,13,5,38.5%,59,11.8,0,0,20,4.5,0.5,5.4,0
326,327,Visanthe Shiancoe,NYG,24,te,16,7,7,5,71.4%,25,5.0,1,3,9,3.6,0.3,1.6,0
327,328,Kellen Winslow,CLE,21,,2,2,11,5,45.5%,50,10.0,0,3,21,4.5,2.5,25.0,0
328,329,Dwayne Blakley,ATL,25,,15,1,8,4,50.0%,35,8.8,0,2,13,4.4,0.3,2.3,0
329,330,Mark Bruener,HOU,32,TE,16,11,10,4,40.0%,52,13.0,0,2,27,5.2,0.3,3.3,0
330,331,Najeh Davenport ,GNB,25,,11,1,4,4,100.0%,33,8.3,0,1,12,8.3,0.4,3.0,1
331,332,Chris Fuamatu-Ma'afala,JAX,27,,7,1,6,4,66.7%,19,4.8,0,0,8,3.2,0.6,2.7,0
332,333,Michael Gaines,CAR,24,te,15,6,14,4,28.6%,34,8.5,0,1,14,2.4,0.3,2.3,0
333,334,Troy Hambrick,ARI,28,,10,0,5,4,80.0%,16,4.0,1,1,9,3.2,0.4,1.6,0
334,335,Arlen Harris,STL,24,,14,1,4,4,100.0%,44,11.0,0,3,21,11.0,0.3,3.1,1
335,336,Ben Hartsock ,IND,24,,16,3,8,4,50.0%,33,8.3,0,1,17,4.1,0.3,2.1,0
336,337,Jamar Martin ,MIA,24,,9,1,8,4,50.0%,15,3.8,0,0,7,1.9,0.4,1.7,1
337,338,Moran Norris,HOU,26,,12,4,5,4,80.0%,13,3.3,0,1,7,2.6,0.3,1.1,0
338,339,Jon Ritchie,PHI,30,,3,0,6,4,66.7%,36,9.0,0,2,11,6.0,1.3,12.0,0
339,340,Jamal Robertson ,2TM,27,,12,0,5,4,80.0%,34,8.5,0,0,14,6.8,0.3,2.8,3
340,341,Ben Steele,GNB,26,,15,0,11,4,36.4%,42,10.5,0,2,27,3.8,0.3,2.8,0
341,342,Stephen Trejo,2TM,27,,13,2,4,4,100.0%,37,9.3,0,0,18,9.3,0.3,2.8,0
342,343,Michael Turner,SDG,22,,14,1,5,4,80.0%,8,2.0,0,0,7,1.6,0.3,0.6,1
343,344,Lorenzo Diamond,ARI,25,,5,4,5,3,60.0%,19,6.3,0,1,8,3.8,0.6,3.8,0
344,345,T.J. Duckett,ATL,23,,13,0,3,3,100.0%,15,5.0,0,1,11,5.0,0.2,1.2,2
345,346,Rickey Dudley,TAM,32,,3,0,4,3,75.0%,48,16.0,0,2,24,12.0,1.0,16.0,0
346,347,Adimchinobe Echemandu,CLE,24,,4,0,4,3,75.0%,25,8.3,0,1,19,6.3,0.8,6.3,1
347,348,Malcom Floyd ,SDG,23,,4,2,9,3,33.3%,49,16.3,1,2,27,5.4,0.8,12.3,0
348,349,Leonard Henry ,MIA,26,,6,2,6,3,50.0%,12,4.0,0,0,7,2.0,0.5,2.0,1
349,350,Chris Hetherington,OAK,32,,5,2,4,3,75.0%,28,9.3,0,1,14,7.0,0.6,5.6,1
350,351,Greg Jones,JAX,23,,16,3,10,3,30.0%,13,4.3,0,1,9,1.3,0.2,0.8,1
351,352,David Kircus,DET,24,,7,0,10,3,30.0%,68,22.7,1,2,50,6.8,0.4,9.7,0
352,353,Dan Klecko,NWE,23,,6,2,3,3,100.0%,18,6.0,0,1,11,6.0,0.5,3.0,1
353,354,Brian Kozlowski ,WAS,34,,11,1,6,3,50.0%,29,9.7,0,3,13,4.8,0.3,2.6,0
354,355,Billy McMullen,PHI,24,,8,0,17,3,17.6%,24,8.0,0,1,15,1.4,0.4,3.0,0
355,356,Dave Moore,TAM,35,,15,0,4,3,75.0%,17,5.7,0,2,10,4.3,0.2,1.1,0
356,357,Willie Parker,PIT,24,,8,0,7,3,42.9%,16,5.3,0,0,12,2.3,0.4,2.0,0
357,358,Chris Perry ,CIN,23,,2,0,3,3,100.0%,33,11.0,0,2,13,11.0,1.5,16.5,0
358,359,Andrew Pinnock,SDG,24,,1,0,3,3,100.0%,26,8.7,0,2,14,8.7,3.0,26.0,1
359,360,Jonathan Smith,BUF,23,,9,0,6,3,50.0%,21,7.0,0,1,11,3.5,0.3,2.3,0
360,361,John Stone,OAK,25,,4,0,5,3,60.0%,80,26.7,0,2,55,16.0,0.8,20.0,0
361,362,Rod Trafford,BUF,26,,4,0,4,3,75.0%,25,8.3,0,2,10,6.3,0.8,6.3,0
362,363,Scottie Vines,DET,25,,6,1,9,3,33.3%,51,17.0,0,3,26,5.7,0.5,8.5,0
363,364,Shaud Williams,BUF,24,,4,0,3,3,100.0%,19,6.3,0,0,10,6.3,0.8,4.8,1
364,365,David Allen,JAX,26,,5,0,2,2,100.0%,8,4.0,0,0,5,4.0,0.4,1.6,2
365,366,B.J. Askew,NYJ,24,,16,0,2,2,100.0%,12,6.0,0,1,11,6.0,0.1,0.8,0
366,367,Alex Bannister,SEA,25,,7,1,3,2,66.7%,10,5.0,0,0,8,3.3,0.3,1.4,0
367,368,Steve Bush,SFO,30,,5,2,3,2,66.7%,10,5.0,1,1,6,3.3,0.4,2.0,0
368,369,Tyrone Calico,TEN,24,,1,0,4,2,50.0%,13,6.5,0,1,9,3.3,2.0,13.0,0
369,370,Dan Campbell,DAL,28,,3,2,2,2,100.0%,16,8.0,0,1,9,8.0,0.7,5.3,0
370,371,Jesse Chatman,SDG,25,,15,0,2,2,100.0%,17,8.5,0,1,17,8.5,0.1,1.1,1
371,372,Larry Croom,ARI,23,,6,1,5,2,40.0%,16,8.0,0,1,8,3.2,0.3,2.7,2
372,373,Devard Darling,BAL,22,,3,0,2,2,100.0%,5,2.5,0,0,4,2.5,0.7,1.7,1
373,374,Stephen Davis ,CAR,30,,2,2,2,2,100.0%,32,16.0,0,2,22,16.0,1.0,16.0,0
374,375,Tim Dwight,SDG,29,,12,0,5,2,40.0%,31,15.5,1,2,23,6.2,0.2,2.6,0
375,376,Heath Evans,SEA,26,,15,0,4,2,50.0%,12,6.0,0,0,9,3.0,0.1,0.8,1
376,377,Karl Hankton,CAR,34,,15,0,2,2,100.0%,25,12.5,0,1,20,12.5,0.1,1.7,0
377,378,Garrison Hearst,DEN,33,,7,0,3,2,66.7%,20,10.0,0,1,15,6.7,0.3,2.9,0
378,379,Jim Kleinsasser,MIN,27,,1,1,3,2,66.7%,24,12.0,0,1,18,8.0,2.0,24.0,0
379,380,Nick Luchey,GNB,27,fb,16,6,4,2,50.0%,20,10.0,0,2,11,5.0,0.1,1.3,0
380,381,Jason McAddley,TEN,25,,11,1,4,2,50.0%,38,19.0,0,1,36,9.5,0.2,3.5,1
381,382,Eric McCoo,PHI,24,,1,0,5,2,40.0%,15,7.5,0,0,8,3.0,2.0,15.0,0
382,383,Fred McCrary,ATL,32,,3,2,4,2,50.0%,23,11.5,0,1,14,5.8,0.7,7.7,0
383,384,Adrian Peterson,CHI,25,,14,0,2,2,100.0%,30,15.0,0,1,30,15.0,0.1,2.1,0
384,385,Stanley Pritchett,ATL,31,,14,2,4,2,50.0%,5,2.5,1,1,4,1.3,0.1,0.4,0
385,386,Brad Pyatt,IND,24,,8,0,2,2,100.0%,12,6.0,0,0,7,6.0,0.3,1.5,0
386,387,Dominic Rhodes,IND,25,,16,0,4,2,50.0%,24,12.0,0,1,20,6.0,0.1,1.5,2
387,388,Jeff Robinson,DAL,34,,16,0,2,2,100.0%,2,1.0,2,2,1,1.0,0.1,0.1,0
388,389,Ian Smart,TAM,24,,4,0,2,2,100.0%,10,5.0,0,1,5,5.0,0.5,2.5,0
389,390,Musa Smith,BAL,22,,9,0,4,2,50.0%,31,15.5,0,1,25,7.8,0.2,3.4,0
390,391,Thomas Tapeh,PHI,24,,7,0,2,2,100.0%,15,7.5,0,1,13,7.5,0.3,2.1,0
391,392,Andrae Thurman,GNB,24,,2,0,2,2,100.0%,12,6.0,0,0,9,6.0,1.0,6.0,0
392,393,Mike Vrabel,NWE,29,ROLB,16,15,3,2,66.7%,3,1.5,2,2,2,1.0,0.1,0.2,0
393,394,Ben Watson,NWE,24,,1,1,4,2,50.0%,16,8.0,0,1,14,4.0,2.0,16.0,0
394,395,Rabih Abdullah,NWE,29,,9,0,2,1,50.0%,9,9.0,0,0,9,4.5,0.1,1.0,0
395,396,Bill Baber,TAM,25,,1,0,1,1,100.0%,7,7.0,0,0,7,7.0,1.0,7.0,0
396,397,Champ Bailey*+,DEN,26,LCB,16,16,4,1,25.0%,11,11.0,0,0,11,2.8,0.1,0.7,0
397,398,Jarrod Baxter,HOU,25,,8,1,2,1,50.0%,3,3.0,0,0,3,1.5,0.1,0.4,0
398,399,Ronald Bellamy,MIA,23,,2,0,2,1,50.0%,8,8.0,0,0,8,4.0,0.5,4.0,0
399,400,Drew Brees*,SDG,25,QB,15,15,1,1,100.0%,38,38.0,0,1,38,38.0,0.1,2.5,7
400,401,Aaron Brooks,NOR,28,QB,16,16,1,1,100.0%,1,1.0,0,0,1,1.0,0.1,0.1,13
401,402,Joe Burns,BUF,25,,16,0,3,1,33.3%,7,7.0,0,1,7,2.3,0.1,0.4,0
402,403,Mike Cloud ,NYG,29,,10,0,1,1,100.0%,3,3.0,0,0,3,3.0,0.1,0.3,0
403,404,Cosey Coleman,TAM,26,RG,16,16,1,1,100.0%,4,4.0,0,0,4,4.0,0.1,0.3,0
404,405,Greg Comella,TAM,29,,7,0,1,1,100.0%,12,12.0,0,1,12,12.0,0.1,1.7,0
405,406,Matt Cushing,PIT,29,,16,0,1,1,100.0%,17,17.0,0,1,17,17.0,0.1,1.1,0
406,407,Ron Dayne,NYG,26,,14,2,4,1,25.0%,7,7.0,0,0,7,1.8,0.1,0.5,0
407,408,Doug Easlick,MIA,24,,3,1,2,1,50.0%,4,4.0,0,0,4,2.0,0.3,1.3,0
408,409,Jay Feely,ATL,28,,16,0,1,1,100.0%,-2,-2.0,0,0,-2,-2.0,0.1,-0.1,0
409,410,Mike Furrey,STL,27,,8,0,3,1,33.3%,8,8.0,0,1,8,2.7,0.1,1.0,0
410,411,Talman Gardner,NOR,24,,11,1,1,1,100.0%,23,23.0,0,1,23,23.0,0.1,2.1,0
411,412,John Gilmore,CHI,25,,16,1,1,1,100.0%,11,11.0,0,1,11,11.0,0.1,0.7,0
412,413,Brian Griese,TAM,29,QB,11,10,1,1,100.0%,-4,-4.0,0,0,-4,-4.0,0.1,-0.4,6
413,414,Lamont Hall,NOR,30,,16,2,1,1,100.0%,4,4.0,1,1,4,4.0,0.1,0.3,0
414,415,Keith Heinrich,CLE,25,,7,0,1,1,100.0%,1,1.0,0,0,1,1.0,0.1,0.1,0
415,416,Keenan Howry,MIN,23,,3,0,1,1,100.0%,3,3.0,0,0,3,3.0,0.3,1.0,0
416,417,Jasen Isom,SFO,27,,5,1,2,1,50.0%,1,1.0,0,0,1,0.5,0.2,0.2,0
417,418,Vick King,MIA,24,,2,0,2,1,50.0%,8,8.0,0,0,8,4.0,0.5,4.0,0
418,419,Nate Lawrie,TAM,23,,2,0,1,1,100.0%,15,15.0,0,1,15,15.0,0.5,7.5,0
419,420,George Layne,2TM,26,,4,0,1,1,100.0%,6,6.0,0,0,6,6.0,0.3,1.5,0
420,421,ReShard Lee ,DAL,24,,14,0,3,1,33.3%,4,4.0,0,0,4,1.3,0.1,0.3,0
421,422,Byron Leftwich,JAX,24,QB,14,14,1,1,100.0%,-7,-7.0,0,0,-7,-7.0,0.1,-0.5,5
422,423,Jermaine Lewis,JAX,30,,9,0,1,1,100.0%,4,4.0,0,0,4,4.0,0.1,0.4,1
423,424,Josh McCown,ARI,25,QB,14,13,1,1,100.0%,-5,-5.0,0,0,-5,-5.0,0.1,-0.4,12
424,425,Aaron Moorehead,IND,24,,7,0,3,1,33.3%,7,7.0,0,1,7,2.3,0.1,1.0,0
425,426,Johnnie Morant,OAK,23,,4,0,2,1,50.0%,20,20.0,0,1,20,10.0,0.3,5.0,0
426,427,Sean Morey,PIT,28,,16,0,3,1,33.3%,8,8.0,0,1,8,2.7,0.1,0.5,0
427,428,Chad Mustard ,CLE,27,,7,0,1,1,100.0%,9,9.0,0,1,9,9.0,0.1,1.3,0
428,429,Larry Ned,MIN,26,,16,0,1,1,100.0%,9,9.0,0,1,9,9.0,0.1,0.6,0
429,430,Reggie Newhouse,ARI,23,,3,0,2,1,50.0%,5,5.0,0,0,5,2.5,0.3,1.7,0
430,431,Lousaka Polite,DAL,23,,1,0,1,1,100.0%,4,4.0,0,0,4,4.0,1.0,4.0,0
431,432,Willie Ponder,NYG,24,,11,0,1,1,100.0%,3,3.0,0,0,3,3.0,0.1,0.3,1
432,433,Cliff Russell,CIN,25,,13,1,3,1,33.3%,21,21.0,0,1,21,7.0,0.1,1.6,2
433,434,B.J. Sams,BAL,24,,16,1,5,1,20.0%,2,2.0,0,0,2,0.4,0.1,0.1,5
434,435,Mike Sellers,WAS,29,,16,1,2,1,50.0%,14,14.0,0,1,14,7.0,0.1,0.9,0
435,436,Rod Smart,CAR,27,,3,0,1,1,100.0%,5,5.0,0,0,5,5.0,0.3,1.7,1
436,437,Kevin Thomas,BUF,26,,16,1,1,1,100.0%,24,24.0,0,1,24,24.0,0.1,1.5,0
437,438,Billy Volek,TEN,28,qb,10,8,1,1,100.0%,0,0.0,0,0,0,0.0,0.1,0.0,6
438,439,Troy Walters,IND,28,,5,0,1,1,100.0%,5,5.0,0,0,5,5.0,0.2,1.0,0
439,440,Dedric Ward,DAL,30,,8,0,8,1,12.5%,5,5.0,0,0,5,0.6,0.1,0.6,1
440,441,Kevin Ware,SFO,24,,5,0,1,1,100.0%,9,9.0,0,0,9,9.0,0.2,1.8,0
441,442,Randal Williams,DAL,26,,2,2,3,1,33.3%,14,14.0,0,1,14,4.7,0.5,7.0,0
