,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
308,298,Larry Izzo*,NWE,30,,16,0,1,0,0,0,0,0.0,0.0,0
309,299,Frisman Jackson,CLE,25,,10,0,1,4,0,1,4,4.0,0.4,1
310,Rk,Player,Tm,Age,Pos,G,GS,Att,Yds,TD,1D,Lng,Y/A,Y/G,Fmb
311,300,Taylor Jacobs,WAS,23,,15,4,1,-6,0,0,-6,-6.0,-0.4,0
312,301,Michael Jenkins,ATL,22,,16,0,1,2,0,0,2,2.0,0.1,0
313,302,Kevin Johnson,BAL,28,wr,16,5,1,0,0,0,0,0.0,0.0,1
314,303,Kyle Larson,CIN,24,,16,0,1,11,1,1,11,11.0,0.7,0
315,304,George Layne,2TM,26,,4,0,1,12,0,0,12,12.0,3.0,0
316,305,Derrick Mason,TEN,30,WR,16,16,1,-3,0,0,-3,-3.0,-0.2,2
317,306,Keenan McCardell,SDG,34,wr,7,6,1,3,0,0,3,3.0,0.4,0
318,307,Jason McKie,CHI,24,,15,2,1,1,0,0,1,1.0,0.1,1
319,308,Moran Norris,HOU,26,,12,4,1,0,0,0,0,0.0,0.0,0
320,309,David Patten,NWE,30,WR,16,11,1,5,0,0,5,5.0,0.3,0
321,310,Rodney Peete,CAR,38,,1,0,1,-1,0,0,-1,-1.0,-1.0,0
322,311,Cody Pickett,SFO,24,,1,0,1,5,0,0,5,5.0,5.0,1
323,312,Willie Ponder,NYG,24,,11,0,1,-4,0,0,-4,-4.0,-0.4,1
324,313,Jerry Porter,OAK,26,WR,16,16,1,-4,0,0,-4,-4.0,-0.3,2
325,314,Ricky Proehl,CAR,36,,16,3,1,9,0,0,9,9.0,0.6,0
326,315,Koren Robinson,SEA,24,wr,10,8,1,3,0,0,3,3.0,0.3,0
327,316,Allen Rossum*,ATL,29,,16,1,1,0,0,0,0,0.0,0.0,2
328,317,Brian Russell,MIN,26,FS,16,16,1,4,0,0,4,4.0,0.3,0
329,318,Deion Sanders ,BAL,37,,9,2,1,-10,0,0,-10,-10.0,-1.1,0
330,319,Bobby Shaw,2TM,29,,11,0,1,1,0,0,1,1.0,0.1,0
331,320,Jason Simmons ,HOU,28,fs,10,6,1,1,0,1,1,1.0,0.1,0
332,321,Hunter Smith,IND,27,,16,0,1,2,0,0,2,2.0,0.1,0
333,322,Chad Stanley ,HOU,28,,16,0,1,5,0,1,5,5.0,0.3,0
334,323,Kordell Stewart,BAL,32,,2,0,1,-1,0,0,-1,-1.0,-0.5,0
335,324,Reggie Swinton,DET,29,,13,1,1,3,0,0,3,3.0,0.2,1
336,325,Jamaar Taylor,NYG,23,,8,0,1,-8,0,0,-8,-8.0,-1.0,0
337,326,Matt Turk,MIA,36,,16,0,1,3,0,0,3,3.0,0.2,0
338,327,Dedric Ward,DAL,30,,8,0,1,11,0,1,11,11.0,1.4,1
339,328,Kelley Washington,CIN,25,,16,2,1,-1,0,0,-1,-1.0,-0.1,0
340,329,Reggie Wayne,IND,26,WR,16,16,1,-4,0,0,-4,-4.0,-0.3,0
341,Rk,Player,Tm,Age,Pos,G,GS,Att,Yds,TD,1D,Lng,Y/A,Y/G,Fmb
342,330,Jeff Wilkins ,STL,32,,16,0,1,-5,0,0,-5,-5.0,-0.3,0
343,331,Randal Williams,DAL,26,,2,2,1,13,0,1,13,13.0,6.5,0
344,332,Roy Williams,DET,23,WR,14,12,1,1,0,0,1,1.0,0.1,1
345,333,Cedrick Wilson,SFO,26,WR,15,15,1,6,0,1,6,6.0,0.4,0
