,Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb
230,231,Casey Fitzsimmons ,DET,28,,14,1,28,12,42.9%,85,7.1,1,4,16,3.0,0.9,6.1,0
231,232,Dante Hall ,STL,30,,8,0,18,12,66.7%,105,8.8,0,7,20,5.8,1.5,13.1,0
232,233,Jerome Harrison,CLE,25,,15,0,18,12,66.7%,116,9.7,1,5,23,6.4,0.8,7.7,0
233,234,Jacob Hester,SDG,23,,16,3,13,12,92.3%,91,7.6,1,4,16,7.0,0.8,5.7,1
234,235,Darrell Jackson,DEN,30,,12,2,21,12,57.1%,190,15.8,1,8,48,9.0,1.0,15.8,0
235,236,Edgerrin James,ARI,30,RB,13,7,18,12,66.7%,85,7.1,0,4,16,4.7,0.9,6.5,2
236,237,Larry Johnson,KAN,29,RB,12,12,17,12,70.6%,74,6.2,0,3,20,4.4,1.0,6.2,5
237,238,Rudi Johnson,DET,29,,14,4,14,12,85.7%,88,7.3,1,4,34,6.3,0.9,6.3,1
238,239,Vonta Leach,HOU,27,FB,16,12,18,12,66.7%,103,8.6,0,2,22,5.7,0.8,6.4,0
239,240,Robert Meachem,NOR,24,,14,3,20,12,60.0%,289,24.1,3,8,74,14.5,0.9,20.6,0
240,241,Sinorice Moss,NYG,25,,10,0,15,12,80.0%,153,12.8,2,8,27,10.2,1.2,15.3,0
241,242,Mike Sellers*,WAS,33,FB,16,6,15,12,80.0%,98,8.2,1,5,20,6.5,0.8,6.1,1
242,243,Brad Smith,NYJ,25,,15,1,20,12,60.0%,64,5.3,0,2,18,3.2,0.8,4.3,2
243,244,Andre Caldwell,CIN,23,,7,4,19,11,57.9%,78,7.1,0,4,15,4.1,1.6,11.1,0
244,245,Joel Dreessen,HOU,26,,16,3,17,11,64.7%,77,7.0,0,4,13,4.5,0.7,4.8,1
245,246,Ahman Green,HOU,31,,8,1,14,11,78.6%,32,2.9,0,0,8,2.3,1.4,4.0,0
246,247,Tory Humphrey,GNB,25,TE,16,7,17,11,64.7%,162,14.7,0,8,37,9.5,0.7,10.1,0
247,248,Nate Jackson,DEN,29,,10,3,17,11,64.7%,84,7.6,1,4,19,4.9,1.1,8.4,0
248,249,Joe Klopfenstein,STL,25,TE,16,10,19,11,57.9%,123,11.2,0,4,29,6.5,0.7,7.7,1
249,250,Ashley Lelie,OAK,28,wr,13,6,45,11,24.4%,197,17.9,2,9,51,4.4,0.8,15.2,0
250,251,Jason McKie,CHI,28,FB,11,8,15,11,73.3%,64,5.8,1,3,12,4.3,1.0,5.8,1
251,252,Randy McMichael,STL,29,,4,4,21,11,52.4%,139,12.6,0,5,31,6.6,2.8,34.8,0
252,253,Ben Patrick,ARI,24,,10,3,18,11,61.1%,104,9.5,0,6,19,5.8,1.1,10.4,0
253,254,David Patten,NOR,34,,5,3,20,11,55.0%,162,14.7,1,7,39,8.1,2.2,32.4,0
254,255,Jerry Porter,JAX,30,wr,10,6,29,11,37.9%,181,16.5,1,8,33,6.2,1.1,18.1,0
255,256,Tony Stewart,OAK,29,,16,4,15,11,73.3%,81,7.4,0,5,17,5.4,0.7,5.1,0
256,257,Aundrae Allison,MIN,22,,15,0,21,10,47.6%,109,10.9,0,8,21,5.2,0.7,7.3,2
257,258,Tatum Bell,DEN,27,,7,3,14,10,71.4%,57,5.7,0,3,12,4.1,1.4,8.1,0
258,259,Greg Estandia,JAX,26,,16,1,15,10,66.7%,113,11.3,0,6,23,7.5,0.6,7.1,1
259,260,Justin Fargas,OAK,28,RB,14,14,15,10,66.7%,52,5.2,0,2,12,3.5,0.7,3.7,3
260,261,Derek Fine,BUF,25,te,10,5,12,10,83.3%,94,9.4,1,6,20,7.8,1.0,9.4,0
261,262,Dwayne Jarrett,CAR,22,,9,1,19,10,52.6%,119,11.9,0,9,25,6.3,1.1,13.2,0
262,263,Steve Johnson,BUF,22,,11,1,14,10,71.4%,102,10.2,2,9,21,7.3,0.9,9.3,0
263,264,Michael Pittman,DEN,33,,8,3,13,10,76.9%,112,11.2,0,1,40,8.6,1.3,14.0,0
264,265,Tom Santi,IND,23,,6,2,13,10,76.9%,64,6.4,1,3,13,4.9,1.7,10.7,0
265,266,Kolby Smith,KAN,24,,7,3,11,10,90.9%,52,5.2,0,0,8,4.7,1.4,7.4,0
266,267,Lawrence Vickers,CLE,25,FB,12,8,15,10,66.7%,78,7.8,0,4,21,5.2,0.8,6.5,0
267,268,Delanie Walker,SFO,24,,15,2,16,10,62.5%,155,15.5,1,7,53,9.7,0.7,10.3,2
268,269,Jerome Felton,DET,22,fb,13,6,9,9,100.0%,53,5.9,0,4,12,5.9,0.7,4.1,0
269,270,Justin Griffith,OAK,28,,7,3,13,9,69.2%,85,9.4,1,4,24,6.5,1.3,12.1,0
270,271,James Hardy,BUF,23,,14,3,24,9,37.5%,87,9.7,2,5,17,3.6,0.6,6.2,0
271,272,Mike Karney,NOR,27,FB,12,8,12,9,75.0%,18,2.0,0,1,7,1.5,0.8,1.5,0
272,273,Leonard Pope,ARI,25,TE,13,8,13,9,69.2%,77,8.6,0,2,25,5.9,0.7,5.9,0
273,274,Aaron Stecker,NOR,33,,6,0,12,9,75.0%,52,5.8,1,3,12,4.3,1.5,8.7,0
274,275,Courtney Taylor,SEA,24,,10,4,25,9,36.0%,98,10.9,0,4,26,3.9,0.9,9.8,0
275,276,David Thomas,NWE,25,TE,15,10,17,9,52.9%,93,10.3,0,5,18,5.5,0.6,6.2,0
276,277,James Thrash,WAS,33,wr,16,5,22,9,40.9%,81,9.0,1,3,29,3.7,0.6,5.1,0
277,278,Sam Aiken,NWE,28,,14,2,11,8,72.7%,101,12.6,0,5,43,9.2,0.6,7.2,0
278,279,Richard Angulo,JAX,28,te,15,6,11,8,72.7%,63,7.9,0,1,17,5.7,0.5,4.2,0
279,280,Mike Cox,KAN,23,fb,16,5,13,8,61.5%,19,2.4,0,0,5,1.5,0.5,1.2,0
280,281,Tony Curtis,DAL,25,te,16,6,12,8,66.7%,32,4.0,0,0,8,2.7,0.5,2.0,1
281,282,Madison Hedgecock,NYG,27,FB,16,10,15,8,53.3%,52,6.5,1,4,13,3.5,0.5,3.3,0
282,283,Ovie Mughelli,ATL,28,FB,16,13,10,8,80.0%,57,7.1,0,2,18,5.7,0.5,3.6,0
283,284,Legedu Naanee,SDG,25,,16,0,11,8,72.7%,64,8.0,0,4,18,5.8,0.5,4.0,0
284,285,John Owens,DET,28,TE,16,7,12,8,66.7%,56,7.0,1,3,19,4.7,0.5,3.5,0
285,286,Jason Snelling ,ATL,25,,16,1,11,8,72.7%,89,11.1,0,3,27,8.1,0.5,5.6,0
286,287,Jonathan Stewart,CAR,21,,16,0,17,8,47.1%,47,5.9,0,2,15,2.8,0.5,2.9,2
287,288,Todd Yoder,WAS,30,,16,2,10,8,80.0%,50,6.3,1,4,14,5.0,0.5,3.1,0
288,289,Brad Cottam,KAN,24,TE,16,7,11,7,63.6%,63,9.0,0,3,19,5.7,0.4,3.9,0
289,290,Daniel Fells,STL,25,,12,1,11,7,63.6%,81,11.6,0,4,26,7.4,0.6,6.8,0
290,291,Will Franklin,KAN,23,,13,1,17,7,41.2%,83,11.9,0,3,42,4.9,0.5,6.4,0
291,292,Korey Hall,GNB,25,fb,11,5,7,7,100.0%,38,5.4,1,3,11,5.4,0.6,3.5,0
292,293,Lavelle Hawkins,TEN,22,,13,1,12,7,58.3%,68,9.7,0,5,19,5.7,0.5,5.2,0
293,294,Billy McMullen,SEA,28,,4,2,18,7,38.9%,124,17.7,0,4,34,6.9,1.8,31.0,1
294,295,Lorenzo Neal,BAL,38,fb,16,5,15,7,46.7%,35,5.0,0,2,13,2.3,0.4,2.2,0
295,296,Cadillac Williams,TAM,26,,6,1,7,7,100.0%,43,6.1,0,2,25,6.1,1.2,7.2,1
296,297,Anthony Becht,STL,31,TE,16,11,11,6,54.5%,39,6.5,0,1,11,3.5,0.4,2.4,0
297,298,Lorenzo Booker,PHI,24,,10,1,10,6,60.0%,11,1.8,0,1,8,1.1,0.6,1.1,0
298,299,Jermichael Finley,GNB,21,,14,1,12,6,50.0%,74,12.3,1,3,35,6.2,0.4,5.3,0
299,300,Bubba Franks,NYJ,30,,8,4,12,6,50.0%,47,7.8,0,2,25,3.9,0.8,5.9,0
300,301,Quinton Ganther,TEN,24,,13,0,6,6,100.0%,43,7.2,0,3,15,7.2,0.5,3.3,0
301,302,Brad Hoover,CAR,32,FB,16,11,11,6,54.5%,39,6.5,0,1,12,3.5,0.4,2.4,0
302,303,Tony Hunt,PHI,23,,6,2,6,6,100.0%,42,7.0,0,3,18,7.0,1.0,7.0,1
303,304,Brandon Jacobs,NYG,26,RB,13,13,12,6,50.0%,36,6.0,0,0,9,3.0,0.5,2.8,3
304,305,James Johnson,CIN,24,,4,0,7,6,85.7%,47,7.8,0,3,16,6.7,1.5,11.8,0
305,306,Dan Klecko,PHI,27,,16,3,8,6,75.0%,36,6.0,0,2,12,4.5,0.4,2.3,0
306,307,Jim Kleinsasser,MIN,31,TE,16,11,13,6,46.2%,92,15.3,0,5,34,7.1,0.4,5.8,0
307,308,Luke Lawton,OAK,28,FB,16,7,11,6,54.5%,30,5.0,0,3,12,2.7,0.4,1.9,0
308,309,Adrian Peterson,CHI,29,,15,0,10,6,60.0%,45,7.5,0,1,19,4.5,0.4,3.0,0
309,310,Lousaka Polite,MIA,27,fb,11,5,8,6,75.0%,24,4.0,0,1,9,3.0,0.5,2.2,0
310,311,Owen Schmitt,SEA,23,,15,1,8,6,75.0%,29,4.8,0,1,7,3.6,0.4,1.9,0
311,312,Derek Stanley ,STL,23,,10,0,12,6,50.0%,119,19.8,1,2,80,9.9,0.6,11.9,2
312,313,Limas Sweed,PIT,24,,11,0,10,6,60.0%,64,10.7,0,3,17,6.4,0.5,5.8,2
313,314,Michael Turner*+,ATL,26,RB,16,16,9,6,66.7%,41,6.8,0,2,18,4.6,0.4,2.6,3
314,315,Ahmad Bradshaw,NYG,22,,15,0,6,5,83.3%,42,8.4,1,2,18,7.0,0.3,2.8,3
315,316,Michael Bumpus,SEA,23,,4,1,8,5,62.5%,48,9.6,1,4,19,6.0,1.3,12.0,1
316,317,Nate Burleson,SEA,27,,1,1,9,5,55.6%,60,12.0,1,4,20,6.7,5.0,60.0,0
317,318,Carey Davis,PIT,27,,14,3,6,5,83.3%,27,5.4,0,1,14,4.5,0.4,1.9,2
318,319,Darnell Dinkins ,CLE,31,,14,2,11,5,45.5%,41,8.2,1,2,22,3.7,0.4,2.9,0
319,320,Garrett Mills,MIN,25,,8,0,11,5,45.5%,65,13.0,0,3,23,5.9,0.6,8.1,0
320,321,Travis Minor,STL,29,,13,0,6,5,83.3%,35,7.0,0,2,16,5.8,0.4,2.7,1
321,322,Laurent Robinson,ATL,23,,6,0,6,5,83.3%,52,10.4,0,3,23,8.7,0.8,8.7,0
322,323,Jeff Webb,KAN,26,,5,1,13,5,38.5%,46,9.2,0,3,15,3.5,1.0,9.2,0
323,324,LenDale White,TEN,24,rb,16,2,10,5,50.0%,16,3.2,0,1,7,1.6,0.3,1.0,1
324,325,Daniel Wilcox,BAL,31,,13,1,7,5,71.4%,19,3.8,2,2,8,2.7,0.4,1.5,0
325,326,Troy Williamson,JAX,25,,8,1,13,5,38.5%,30,6.0,1,2,10,2.3,0.6,3.8,0
326,327,Dominique Zeigler,SFO,24,,8,0,8,5,62.5%,97,19.4,0,2,31,12.1,0.6,12.1,0
327,328,Charles Ali,CLE,24,,15,4,6,4,66.7%,13,3.3,0,1,12,2.2,0.3,0.9,0
328,329,Aveion Cason,DET,29,,7,0,4,4,100.0%,27,6.8,0,0,15,6.8,0.6,3.9,1
329,330,Tim Castille,ARI,24,,14,0,4,4,100.0%,11,2.8,0,0,5,2.8,0.3,0.8,0
330,331,Najeh Davenport ,2TM,29,,6,0,4,4,100.0%,54,13.5,0,0,33,13.5,0.7,9.0,0
331,332,Craig Davis ,SDG,23,,4,0,7,4,57.1%,59,14.8,0,4,20,8.4,1.0,14.8,0
332,333,Pierre Garcon,IND,22,,14,0,4,4,100.0%,23,5.8,0,2,12,5.8,0.3,1.6,0
333,334,Will Heller,SEA,27,,12,0,6,4,66.7%,29,7.3,0,1,14,4.8,0.3,2.4,1
334,335,Darcy Johnson ,NYG,25,,16,2,6,4,66.7%,46,11.5,2,4,26,7.7,0.3,2.9,1
335,336,John Kuhn,GNB,26,,16,3,7,4,57.1%,21,5.3,2,3,13,3.0,0.3,1.3,0
336,337,Mario Manningham,NYG,22,,7,0,6,4,66.7%,26,6.5,0,2,11,4.3,0.6,3.7,0
337,338,Moran Norris,DET,30,FB,11,8,7,4,57.1%,16,4.0,0,0,6,2.3,0.4,1.5,0
338,339,Clifton Smith*,TAM,23,,9,0,5,4,80.0%,24,6.0,0,1,13,4.8,0.4,2.7,4
339,340,Jameel Cook,TAM,29,,10,1,5,3,60.0%,24,8.0,0,2,12,4.8,0.3,2.4,0
340,341,Fred Davis,WAS,22,,11,2,10,3,30.0%,27,9.0,0,1,15,2.7,0.3,2.5,0
341,342,Heath Evans,NWE,30,,16,4,4,3,75.0%,59,19.7,0,3,28,14.8,0.2,3.7,0
342,343,Robert Ferguson ,MIN,29,,8,0,5,3,60.0%,25,8.3,0,2,9,5.0,0.4,3.1,0
343,344,Nick Goings,CAR,30,,16,0,3,3,100.0%,1,0.3,0,0,3,0.3,0.2,0.1,0
344,345,BenJarvus Green-Ellis,NWE,23,,9,3,6,3,50.0%,37,12.3,0,2,20,6.2,0.3,4.1,0
345,346,Derek Hagan,2TM,24,,5,0,6,3,50.0%,51,17.0,0,0,20,8.5,0.6,10.2,0
346,347,Andre Hall,DEN,26,,8,0,3,3,100.0%,25,8.3,0,2,11,8.3,0.4,3.1,2
347,348,Ben Hartsock ,ATL,28,TE,11,11,6,3,50.0%,26,8.7,0,1,17,4.3,0.3,2.4,0
348,349,Glenn Holt,CIN,24,,15,2,11,3,27.3%,26,8.7,1,2,10,2.4,0.2,1.7,1
349,350,Jacoby Jones,HOU,24,,16,0,5,3,60.0%,81,27.0,0,2,45,16.2,0.2,5.1,4
350,351,Zak Keasey,SFO,26,,6,3,5,3,60.0%,25,8.3,0,1,12,5.0,0.5,4.2,1
351,352,Malcolm Kelly,WAS,22,,5,0,11,3,27.3%,18,6.0,0,1,7,1.6,0.6,3.6,0
352,353,Brandon London,MIA,24,,14,1,6,3,50.0%,30,10.0,0,2,14,5.0,0.2,2.1,0
353,354,Kregg Lumpkin,GNB,24,,2,0,3,3,100.0%,22,7.3,0,1,12,7.3,1.5,11.0,0
354,355,Glenn Martinez ,DEN,27,,2,0,4,3,75.0%,32,10.7,0,2,12,8.0,1.5,16.0,0
355,356,Sean McHugh,PIT,26,,15,3,4,3,75.0%,24,8.0,0,1,15,6.0,0.2,1.6,0
356,357,Ryan Moats,HOU,26,,9,0,5,3,60.0%,14,4.7,0,0,5,2.8,0.3,1.6,0
357,358,Willie Parker,PIT,28,RB,11,11,10,3,30.0%,13,4.3,0,0,5,1.3,0.3,1.2,0
358,359,Logan Payne,SEA,23,,2,2,4,3,75.0%,39,13.0,0,3,22,9.8,1.5,19.5,1
359,360,P.J. Pope,DEN,24,,5,1,4,3,75.0%,24,8.0,1,2,16,6.0,0.6,4.8,0
360,361,Sean Ryan,3TM,28,,8,1,5,3,60.0%,15,5.0,0,0,8,3.0,0.4,1.9,0
361,362,Chad Simpson,IND,23,,11,0,4,3,75.0%,30,10.0,0,1,15,7.5,0.3,2.7,1
362,363,Maurice Stovall,TAM,23,,5,0,7,3,42.9%,25,8.3,0,1,9,3.6,0.6,5.0,1
363,364,Jacob Tamme,IND,23,,12,0,5,3,60.0%,12,4.0,0,1,6,2.4,0.3,1.0,0
364,365,Jerame Tuman,ARI,32,,3,2,3,3,100.0%,41,13.7,0,1,18,13.7,1.0,13.7,0
365,366,Kenny Watson,CIN,30,,10,0,9,3,33.3%,4,1.3,0,0,3,0.4,0.3,0.4,0
366,367,Ernest Wilford,MIA,29,,7,0,6,3,50.0%,25,8.3,0,2,15,4.2,0.4,3.6,0
367,368,DeShawn Wynn,GNB,25,,5,0,3,3,100.0%,30,10.0,0,1,16,10.0,0.6,6.0,1
368,369,Selvin Young,DEN,25,rb,8,5,8,3,37.5%,16,5.3,0,0,8,2.0,0.4,2.0,1
369,370,Deon Anderson ,DAL,25,fb,14,5,3,2,66.7%,7,3.5,1,1,6,2.3,0.1,0.5,0
370,371,Billy Bajema,SFO,26,TE,16,10,4,2,50.0%,34,17.0,0,1,29,8.5,0.1,2.1,0
371,372,Darian Barnes,3TM,28,,9,2,3,2,66.7%,34,17.0,0,0,25,11.3,0.2,3.8,1
372,373,Marc Bulger,STL,31,QB,15,15,2,2,100.0%,17,8.5,0,0,11,8.5,0.1,1.1,5
373,374,Jesse Chatman,NYJ,29,,3,0,2,2,100.0%,5,2.5,0,0,3,2.5,0.7,1.7,0
374,375,Daniel Coats,CIN,24,,16,4,10,2,20.0%,19,9.5,0,1,11,1.9,0.1,1.2,0
375,376,Casey Cramer,MIA,26,,9,2,2,2,100.0%,3,1.5,1,1,2,1.5,0.2,0.3,0
376,377,Josh Cribbs,CLE,25,,15,2,7,2,28.6%,18,9.0,1,2,17,2.6,0.1,1.2,0
377,378,Chris Davis,TEN,24,,5,0,3,2,66.7%,31,15.5,0,2,21,10.3,0.4,6.2,0
378,379,De Dorsey,CIN,24,,4,0,2,2,100.0%,49,24.5,0,2,36,24.5,0.5,12.3,0
379,380,Jeff Dugan,MIN,27,,9,2,2,2,100.0%,12,6.0,0,1,9,6.0,0.2,1.3,0
380,381,Joey Haynos,MIA,24,,7,0,4,2,50.0%,22,11.0,1,1,19,5.5,0.3,3.1,1
381,382,Felix Jones,DAL,21,,6,0,2,2,100.0%,10,5.0,0,0,7,5.0,0.3,1.7,0
382,383,Kevin Jones,CHI,26,,11,0,2,2,100.0%,5,2.5,0,0,3,2.5,0.2,0.5,0
383,384,Mark Jones,CAR,28,,16,0,3,2,66.7%,32,16.0,0,2,19,10.7,0.1,2.0,0
384,385,Nate Lawrie,CIN,27,,8,3,4,2,50.0%,11,5.5,0,0,7,2.8,0.3,1.4,0
385,386,Michael Matthews,NYG,25,te,16,5,3,2,66.7%,26,13.0,0,2,13,8.7,0.1,1.6,0
386,387,Corey McIntyre,BUF,29,,11,2,3,2,66.7%,-1,-0.5,0,0,0,-0.3,0.2,-0.1,0
387,388,Rashard Mendenhall,PIT,21,,4,1,3,2,66.7%,17,8.5,0,1,11,5.7,0.5,4.3,0
388,389,Montell Owens,JAX,24,,16,0,3,2,66.7%,17,8.5,0,1,10,5.7,0.1,1.1,0
389,390,Martin Rucker,CLE,23,,5,1,6,2,33.3%,17,8.5,0,2,9,2.8,0.4,3.4,0
390,391,Dantrell Savage,KAN,23,,8,0,2,2,100.0%,0,0.0,0,0,2,0.0,0.3,0.0,0
391,392,Matt Schobel,PHI,30,,5,1,3,2,66.7%,10,5.0,0,0,5,3.3,0.4,2.0,0
392,393,Terrelle Smith,ARI,30,fb,15,6,6,2,33.3%,24,12.0,0,1,18,4.0,0.1,1.6,0
393,394,Olaniyi Sobomehin,NOR,24,,1,0,3,2,66.7%,8,4.0,0,1,10,2.7,2.0,8.0,1
394,395,Stephen Spach,2TM,26,,11,6,6,2,33.3%,15,7.5,0,0,8,2.5,0.2,1.4,0
395,396,Isaiah Stanback,DAL,24,,8,0,3,2,66.7%,24,12.0,0,0,15,8.0,0.3,3.0,0
396,397,George Wrighster,JAX,27,,5,2,3,2,66.7%,35,17.5,0,1,27,11.7,0.4,7.0,0
397,398,Shaun Alexander ,WAS,31,,4,0,1,1,100.0%,9,9.0,0,0,9,9.0,0.3,2.3,0
398,399,Dallas Baker,PIT,26,,8,0,2,1,50.0%,6,6.0,0,0,6,3.0,0.1,0.8,0
399,400,Lance Ball,IND,23,,1,0,1,1,100.0%,5,5.0,0,0,5,5.0,1.0,5.0,1
400,401,Jackie Battle,KAN,25,,9,0,1,1,100.0%,-2,-2.0,0,0,-2,-2.0,0.1,-0.2,0
401,402,Mike Bell,NOR,25,,4,0,2,1,50.0%,14,14.0,0,1,14,7.0,0.3,3.5,0
402,403,Drew Bennett,STL,30,,1,0,1,1,100.0%,4,4.0,0,0,4,4.0,1.0,4.0,0
403,404,Michael Bennett,2TM,30,,7,0,1,1,100.0%,2,2.0,0,0,2,2.0,0.1,0.3,0
404,405,Levi Brown,ARI,24,RT,16,16,1,1,100.0%,4,4.0,0,0,4,4.0,0.1,0.3,0
405,406,Dan Campbell,DET,32,,1,0,1,1,100.0%,21,21.0,0,1,21,21.0,1.0,21.0,0
406,407,Rock Cartwright,WAS,29,,16,0,1,1,100.0%,-7,-7.0,0,0,-7,-7.0,0.1,-0.4,0
407,408,Brian Clark,TAM,25,,9,0,2,1,50.0%,12,12.0,0,1,12,6.0,0.1,1.3,0
408,409,David Clowney,NYJ,23,,2,0,2,1,50.0%,26,26.0,0,1,26,13.0,0.5,13.0,0
409,410,Jason Davis,2TM,25,,6,3,3,1,33.3%,12,12.0,0,0,12,4.0,0.2,2.0,0
410,411,Ryan Denney,BUF,31,RDE,16,11,1,1,100.0%,19,19.0,1,1,19,19.0,0.1,1.2,0
411,412,Yamon Figurs,BAL,25,,12,0,5,1,20.0%,43,43.0,1,1,43,8.6,0.1,3.6,3
412,413,Ryan Fitzpatrick,CIN,26,QB,13,12,1,1,100.0%,-3,-3.0,0,0,-3,-3.0,0.1,-0.2,11
413,414,Joe Flacco,BAL,23,QB,16,16,1,1,100.0%,43,43.0,0,1,43,43.0,0.1,2.7,11
414,415,Samkon Gado,STL,26,,1,0,1,1,100.0%,-1,-1.0,0,0,-1,-1.0,1.0,-1.0,0
415,416,David Garrard,JAX,30,QB,16,16,1,1,100.0%,-6,-6.0,0,0,-6,-6.0,0.1,-0.4,7
416,417,Marques Hagans,3TM,26,,6,0,2,1,50.0%,7,7.0,0,0,7,3.5,0.2,1.2,0
417,418,Roy Hall,IND,25,,4,0,4,1,25.0%,9,9.0,0,1,9,2.3,0.3,2.3,0
418,419,Mike Hart ,IND,22,,5,0,1,1,100.0%,18,18.0,0,1,18,18.0,0.2,3.6,1
419,420,Todd Herremans,PHI,26,LG,16,15,1,1,100.0%,1,1.0,1,1,1,1.0,0.1,0.1,0
420,421,Chad Jackson,DEN,23,,4,0,1,1,100.0%,19,19.0,0,1,19,19.0,0.3,4.8,1
421,422,Charlie Johnson ,IND,24,LG,16,16,1,1,100.0%,-2,-2.0,0,0,-2,-2.0,0.1,-0.1,0
422,423,Edgar Jones,BAL,24,,7,0,1,1,100.0%,25,25.0,0,1,25,25.0,0.1,3.6,0
423,424,Pete Kendall,WAS,35,LG,16,16,1,1,100.0%,-9,-9.0,0,0,-9,-9.0,0.1,-0.6,1
424,425,Brandon Middleton,DET,27,,8,0,3,1,33.3%,23,23.0,0,1,23,7.7,0.1,2.9,3
425,426,Buck Ortega,NOR,27,,11,1,3,1,33.3%,3,3.0,0,0,3,1.0,0.1,0.3,0
426,427,Alvin Pearman,JAX,26,,1,0,1,1,100.0%,23,23.0,1,1,23,23.0,1.0,23.0,0
427,428,Jason Rader,ATL,27,,6,1,1,1,100.0%,26,26.0,0,0,26,26.0,0.2,4.3,1
428,429,Tony Richardson ,NYJ,37,FB,16,7,7,1,14.3%,4,4.0,0,0,4,0.6,0.1,0.3,0
429,430,Ben Roethlisberger,PIT,26,QB,16,16,1,1,100.0%,-7,-7.0,0,1,-7,-7.0,0.1,-0.4,14
430,431,Antrel Rolle,ARI,26,FS,16,16,1,1,100.0%,9,9.0,0,1,9,9.0,0.1,0.6,0
431,432,Allen Rossum,SFO,33,,13,1,1,1,100.0%,4,4.0,0,0,4,4.0,0.1,0.3,0
432,433,Gary Russell,PIT,22,,12,0,2,1,50.0%,-2,-2.0,0,0,-2,-1.0,0.1,-0.2,0
433,434,Steve Sanders ,CLE,26,,5,0,5,1,20.0%,18,18.0,0,1,18,3.6,0.2,3.6,0
434,435,Jerome Simpson,CIN,22,,6,1,3,1,33.3%,2,2.0,0,0,2,0.7,0.2,0.3,0
435,436,Troy Smith,BAL,24,,6,0,2,1,50.0%,36,36.0,0,1,36,18.0,0.2,6.0,0
436,437,Craig Stevens,TEN,24,,16,2,2,1,50.0%,9,9.0,0,0,9,4.5,0.1,0.6,0
437,438,Thomas Tapeh,MIN,28,,2,1,3,1,33.3%,7,7.0,0,0,7,2.3,0.5,3.5,0
438,439,Tyler Thigpen,KAN,24,QB,14,11,1,1,100.0%,37,37.0,1,1,37,37.0,0.1,2.6,6
439,440,Chauncey Washington,JAX,23,,6,0,1,1,100.0%,9,9.0,0,1,9,9.0,0.2,1.5,0
440,441,Kelley Washington,NWE,29,,10,0,2,1,50.0%,3,3.0,0,1,3,1.5,0.1,0.3,0
441,442,Eric Weems,ATL,23,,6,0,1,1,100.0%,4,4.0,0,0,4,4.0,0.2,0.7,0
442,443,Paul Williams,TEN,25,,5,0,3,1,33.3%,7,7.0,0,1,7,2.3,0.2,1.4,0
